61.1787 	EXP 	New trial (rep=0, index=0): OrderedDict([('Picture', 'sadpose1.jpg')])
61.1970 	EXP 	ISI: autoDraw = False
61.1970 	EXP 	cue: autoDraw = False
61.1970 	EXP 	ISI: autoDraw = False
61.1970 	EXP 	Image: size = array([1.5, 1. ])
61.1970 	EXP 	Image: image = 'sadpose1.jpg'
61.1970 	EXP 	Image: autoDraw = True
69.2015 	EXP 	RatingScale rating: reset()
69.2131 	EXP 	Image: autoDraw = False
69.2131 	EXP 	ratingQ: text = 'How would you characterize your feelings at the present moment?'
69.2131 	EXP 	ratingQ: autoDraw = True
69.2131 	EXP 	rating: autoDraw = True
70.1171 	DATA 	Keypress: 4
71.0517 	DATA 	Keypress: return
71.0518 	DATA 	RatingScale rating: (key response) rating=4
71.0518 	DATA 	RatingScale rating: rating RT=1.848
71.0519 	DATA 	RatingScale rating: history=[(None, 0.0), (4, 0.914), (4, 1.848)]
72.1849 	EXP 	New trial (rep=0, index=1): OrderedDict([('Picture', 'war3.jpg')])
72.2048 	EXP 	ratingQ: autoDraw = False
72.2048 	EXP 	ratingQ: autoDraw = False
72.2048 	EXP 	rating: autoDraw = False
72.2048 	EXP 	Image: size = array([1.5, 1. ])
72.2048 	EXP 	Image: image = 'war3.jpg'
72.2048 	EXP 	Image: autoDraw = True
80.1937 	EXP 	RatingScale rating: reset()
80.2053 	EXP 	Image: autoDraw = False
80.2053 	EXP 	ratingQ: text = 'How would you characterize your feelings at the present moment?'
80.2053 	EXP 	ratingQ: autoDraw = True
80.2053 	EXP 	rating: autoDraw = True
80.9414 	DATA 	Mouse: Left button down, pos=(1048,319)
81.0092 	DATA 	Mouse:  Left button up, pos=(1048,319)
83.1909 	EXP 	ratingQ: autoDraw = False
83.1926 	EXP 	New trial (rep=0, index=2): OrderedDict([('Picture', 'parade1.jpg')])
83.2159 	EXP 	ratingQ: autoDraw = False
83.2159 	EXP 	rating: autoDraw = False
83.2159 	EXP 	Image: size = array([1.5, 1. ])
83.2159 	EXP 	Image: image = 'parade1.jpg'
83.2159 	EXP 	Image: autoDraw = True
91.2027 	EXP 	RatingScale rating: reset()
91.2151 	EXP 	Image: autoDraw = False
91.2151 	EXP 	ratingQ: text = 'How would you characterize your feelings at the present moment?'
91.2151 	EXP 	ratingQ: autoDraw = True
91.2151 	EXP 	rating: autoDraw = True
94.1375 	DATA 	Keypress: 4
94.2004 	EXP 	ratingQ: autoDraw = False
94.2018 	EXP 	New trial (rep=0, index=3): OrderedDict([('Picture', 'picnic.jpg')])
94.2227 	EXP 	ratingQ: autoDraw = False
94.2227 	EXP 	rating: autoDraw = False
94.2227 	EXP 	Image: size = array([1.5, 1. ])
94.2227 	EXP 	Image: image = 'picnic.jpg'
94.2227 	EXP 	Image: autoDraw = True
102.1963 	EXP 	RatingScale rating: reset()
102.2077 	EXP 	Image: autoDraw = False
102.2077 	EXP 	ratingQ: text = 'How would you characterize your feelings at the present moment?'
102.2077 	EXP 	ratingQ: autoDraw = True
102.2077 	EXP 	rating: autoDraw = True
103.9439 	DATA 	Keypress: 7
105.1931 	EXP 	ratingQ: autoDraw = False
105.1947 	EXP 	New trial (rep=0, index=4): OrderedDict([('Picture', 'mother2.jpg')])
105.2134 	EXP 	ratingQ: autoDraw = False
105.2134 	EXP 	rating: autoDraw = False
105.2134 	EXP 	Image: size = array([1.5, 1. ])
105.2134 	EXP 	Image: image = 'mother2.jpg'
105.2134 	EXP 	Image: autoDraw = True
113.2046 	EXP 	RatingScale rating: reset()
113.2164 	EXP 	Image: autoDraw = False
113.2164 	EXP 	ratingQ: text = 'How would you characterize your feelings at the present moment?'
113.2164 	EXP 	ratingQ: autoDraw = True
113.2164 	EXP 	rating: autoDraw = True
114.8538 	DATA 	Keypress: 2
116.2016 	EXP 	ratingQ: autoDraw = False
116.2032 	EXP 	New trial (rep=0, index=5): OrderedDict([('Picture', 'doctor3.jpg')])
116.2262 	EXP 	ratingQ: autoDraw = False
116.2262 	EXP 	rating: autoDraw = False
116.2262 	EXP 	Image: size = array([1.5, 1. ])
116.2262 	EXP 	Image: image = 'doctor3.jpg'
116.2262 	EXP 	Image: autoDraw = True
124.1978 	EXP 	RatingScale rating: reset()
124.2089 	EXP 	Image: autoDraw = False
124.2089 	EXP 	ratingQ: text = 'How would you characterize your feelings at the present moment?'
124.2089 	EXP 	ratingQ: autoDraw = True
124.2089 	EXP 	rating: autoDraw = True
125.9133 	DATA 	Keypress: 3
127.1939 	EXP 	ratingQ: autoDraw = False
127.1950 	EXP 	New trial (rep=0, index=6): OrderedDict([('Picture', 'biking.jpg')])
127.2189 	EXP 	ratingQ: autoDraw = False
127.2189 	EXP 	rating: autoDraw = False
127.2189 	EXP 	Image: size = array([1.5, 1. ])
127.2189 	EXP 	Image: image = 'biking.jpg'
127.2189 	EXP 	Image: autoDraw = True
133.0681 	DATA 	Keypress: 3
135.2062 	EXP 	RatingScale rating: reset()
135.2178 	EXP 	Image: autoDraw = False
135.2178 	EXP 	ratingQ: text = 'How would you characterize your feelings at the present moment?'
135.2178 	EXP 	ratingQ: autoDraw = True
135.2178 	EXP 	rating: autoDraw = True
136.2721 	DATA 	Keypress: 3
137.3900 	DATA 	Keypress: return
137.3901 	DATA 	RatingScale rating: (key response) rating=3
137.3902 	DATA 	RatingScale rating: rating RT=2.182
137.3902 	DATA 	RatingScale rating: history=[(None, 0.0), (3, 0.001), (3, 2.182)]
138.1886 	EXP 	New trial (rep=0, index=7): OrderedDict([('Picture', 'gazing4.jpg')])
138.2103 	EXP 	ratingQ: autoDraw = False
138.2103 	EXP 	rating: autoDraw = False
138.2103 	EXP 	Image: size = array([1.5, 1. ])
138.2103 	EXP 	Image: image = 'gazing4.jpg'
138.2103 	EXP 	Image: autoDraw = True
146.1983 	EXP 	RatingScale rating: reset()
146.2095 	EXP 	Image: autoDraw = False
146.2095 	EXP 	ratingQ: text = 'How would you characterize your feelings at the present moment?'
146.2095 	EXP 	ratingQ: autoDraw = True
146.2095 	EXP 	rating: autoDraw = True
147.6896 	DATA 	Mouse: Left button down, pos=(859,364)
147.7829 	DATA 	Mouse:  Left button up, pos=(859,364)
148.5158 	DATA 	Keypress: return
148.5159 	DATA 	RatingScale rating: (key response) rating=3
148.5159 	DATA 	RatingScale rating: rating RT=2.316
148.5160 	DATA 	RatingScale rating: history=[(None, 0.0), (3, 1.493), (3, 2.316)]
149.1816 	EXP 	New trial (rep=0, index=8): OrderedDict([('Picture', 'school4.jppg')])
149.1821 	ERROR 	Couldn't find image school4.jppg; check path? (tried: C:\Users\tul00635\Documents\GitHub\Self-Regulation-Psychopy-Files\EmotionRegulation\school4.jppg)
149.2240 	EXP 	window1: mouseVisible = True
