sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,WinLoss,Evgamble,riskyAdDis,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
$1.00 ,$4.25 ,35.0,000:0010,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,1.4875,ad,,,,,0,0,0,0,0,4,4,3,,,,,,,,,,,,,71.35396149998996,None,,,73.37061700003687,None,2,2.2146019999636337,73.37061700003687,None,73.37061700003687,None,73.37061700003687,None,73.37061700003687,None,73.37061700003687,None,73.37061700003687,74.87358280003536,73.37061700003687,None,73.37061700003687,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.75 ,$5.50 ,65.0,000:0010,EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.575,ad,,,,,0,0,0,0,0,5,5,8,,,,,,,,,,,,,77.35935500008054,None,,,79.37736410007346,None,None,,79.37736410007346,None,79.37736410007346,None,79.37736410007346,None,79.37736410007346,None,79.37736410007346,None,79.37736410007346,80.87875520007219,79.37736410007346,None,79.37736410007346,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$1.50 ,$3.75 ,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,1.875,ad,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,83.36368339997716,None,,,85.37830530002248,None,None,,85.37830530002248,None,85.37830530002248,None,85.37830530002248,None,85.37830530002248,None,85.37830530002248,None,85.37830530002248,86.88377580000088,85.37830530002248,None,85.37830530002248,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$4.25 ,$5.50 ,50.0,000:0010,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-2.25,dis,,,,,0,0,0,0,0,7,7,5,,,,,,,,,,,,,89.36900429998059,None,,,91.36912160005886,None,None,,91.36912160005886,None,91.36912160005886,None,91.36912160005886,None,91.36912160005886,None,91.36912160005886,None,91.36912160005886,92.87200129998382,91.36912160005886,None,91.36912160005886,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$2.50 ,$6.75 ,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,3.375,ad,,,,,0,0,0,0,0,8,8,0,,,,,,,,,,,,,95.35724360006861,None,,,97.37145279999822,None,None,,97.37145279999822,None,97.37145279999822,None,97.37145279999822,None,97.37145279999822,None,97.37145279999822,None,97.37145279999822,98.87690360005945,97.37145279999822,None,97.37145279999822,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.50 ,$7.00 ,35.0,000:0010,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.45,dis,,,,,0,0,0,0,0,9,9,4,,,,,,,,,,,,,101.36215860000812,None,,,103.37651600001846,None,None,,103.37651600001846,None,103.37651600001846,None,103.37651600001846,None,103.37651600001846,None,103.37651600001846,None,103.37651600001846,104.88207859999966,103.37651600001846,None,103.37651600001846,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
4.5,6.75,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.75 ,$5.50 ,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,3.575,dis,,,,,0,1,1,1,0,0,0,1,,,,,,,,,,,,,111.35403819999192,None,,,113.36823310004547,None,None,,113.36823310004547,None,113.36823310004547,None,113.36823310004547,None,113.36823310004547,None,113.36823310004547,None,113.36823310004547,114.87377060006838,113.36823310004547,None,113.36823310004547,None,,,,,,,109.37610440002754,None,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$2.95 ,$6.75 ,35.0,00010:0020,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.3625,dis,,,,,0,1,1,1,0,1,1,9,,,,,,,,,,,,,117.35889889998361,None,,,119.37590240000281,None,None,,119.37590240000281,None,119.37590240000281,None,119.37590240000281,None,119.37590240000281,None,119.37590240000281,None,119.37590240000281,120.87827410001773,119.37590240000281,None,119.37590240000281,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$1.50 ,$3.85 ,50.0,00010:0020,DE-EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-1.925,dis,,,,,0,1,1,1,0,2,2,5,,,,,,,,,,,,,123.3642383000115,None,,,125.38060939998832,None,None,,125.38060939998832,None,125.38060939998832,None,125.38060939998832,None,125.38060939998832,None,125.38060939998832,None,125.38060939998832,126.88365099998191,125.38060939998832,None,125.38060939998832,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.25 ,$7.00 ,50.0,00010:0020,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,3.5,ad,,,,,0,1,1,1,0,3,3,4,,,,,,,,,,,,,129.36907090002205,None,,,131.36648110009264,None,None,,131.36648110009264,None,131.36648110009264,None,131.36648110009264,None,131.36648110009264,None,131.36648110009264,None,131.36648110009264,132.87183399999049,131.36648110009264,None,131.36648110009264,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$4.25 ,$7.00 ,50.0,00010:0020,DE-EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-3.5,ad,,,,,0,1,1,1,0,4,4,8,,,,,,,,,,,,,135.35697860002983,None,,,137.37379220000003,None,None,,137.37379220000003,None,137.37379220000003,None,137.37379220000003,None,137.37379220000003,None,137.37379220000003,None,137.37379220000003,138.87691270001233,137.37379220000003,None,137.37379220000003,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.75 ,$5.50 ,65.0,00010:0020,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.575,ad,,,,,0,1,1,1,0,5,5,7,,,,,,,,,,,,,141.36199810006656,None,,,143.3788607000606,None,None,,143.3788607000606,None,143.3788607000606,None,143.3788607000606,None,143.3788607000606,None,143.3788607000606,None,143.3788607000606,144.8815287000034,143.3788607000606,None,143.3788607000606,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$2.50 ,$6.75 ,35.0,00010:0020,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.3625,dis,,,,,0,1,1,1,0,6,6,0,,,,,,,,,,,,,147.36729600001127,None,,,149.38132729998324,None,None,,149.38132729998324,None,149.38132729998324,None,149.38132729998324,None,149.38132729998324,None,149.38132729998324,None,149.38132729998324,150.88664510007948,149.38132729998324,None,149.38132729998324,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.25 ,$7.00 ,50.0,00010:0020,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,3.5,ad,,,,,0,1,1,1,0,7,7,2,,,,,,,,,,,,,153.3555125000421,None,,,155.37199250003323,None,None,,155.37199250003323,None,155.37199250003323,None,155.37199250003323,None,155.37199250003323,None,155.37199250003323,None,155.37199250003323,156.87489930004813,155.37199250003323,None,155.37199250003323,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$2.95 ,$6.75 ,35.0,00010:0020,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-2.3625,ad,,,,,0,1,1,1,0,8,8,6,,,,,,,,,,,,,159.36048919998575,None,,,161.3752771000145,None,None,,161.3752771000145,None,161.3752771000145,None,161.3752771000145,None,161.3752771000145,None,161.3752771000145,None,161.3752771000145,162.87963129999116,161.3752771000145,None,161.3752771000145,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.00 ,$4.75 ,35.0,00010:0020,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,1.663,dis,,,,,0,1,1,1,0,9,9,3,,,,,,,,,,,,,165.36557919997722,None,,,167.37953939998988,None,None,,167.37953939998988,None,167.37953939998988,None,167.37953939998988,None,167.37953939998988,None,167.37953939998988,None,167.37953939998988,168.88523020001594,167.37953939998988,None,167.37953939998988,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
2.0,4.25,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$4.75 ,$7.50 ,65.0,00020:0030,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-4.875,dis,,,,,0,2,2,2,0,0,0,6,,,,,,,,,,,,,175.35705770005006,None,,,177.3732861999888,None,None,,177.3732861999888,None,177.3732861999888,None,177.3732861999888,None,177.3732861999888,None,177.3732861999888,None,177.3732861999888,178.87662980007008,177.3732861999888,None,177.3732861999888,None,,,,,,,173.35548999998719,None,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$1.25 ,$4.50 ,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-1.575,dis,,,,,0,2,2,2,0,1,1,4,,,,,,,,,,,,,181.3620678000152,None,,,183.37932990002446,None,None,,183.37932990002446,None,183.37932990002446,None,183.37932990002446,None,183.37932990002446,None,183.37932990002446,None,183.37932990002446,184.88139450002927,183.37932990002446,None,183.37932990002446,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$2.25 ,$6.50 ,35.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.275,ad,,,,,0,2,2,2,0,2,2,3,,,,,,,,,,,,,187.36682080000173,None,,,189.38144070003182,None,None,,189.38144070003182,None,189.38144070003182,None,189.38144070003182,None,189.38144070003182,None,189.38144070003182,None,189.38144070003182,190.8866921000881,189.38144070003182,None,189.38144070003182,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$1.50 ,$3.85 ,50.0,00020:0030,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,1.925,ad,,,,,0,2,2,2,0,3,3,9,,,,,,,,,,,,,193.35526189999655,None,,,195.37017410004046,None,None,,195.37017410004046,None,195.37017410004046,None,195.37017410004046,None,195.37017410004046,None,195.37017410004046,None,195.37017410004046,196.87505430006422,195.37017410004046,None,195.37017410004046,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$5.50 ,$8.75 ,65.0,00020:0030,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,5.6875,ad,,,,,0,2,2,2,0,4,4,0,,,,,,,,,,,,,199.3603732000338,None,,,201.3743912000209,None,None,,201.3743912000209,None,201.3743912000209,None,201.3743912000209,None,201.3743912000209,None,201.3743912000209,None,201.3743912000209,202.8798956000246,201.3743912000209,None,201.3743912000209,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$2.75 ,$5.00 ,35.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,1.75,dis,,,,,0,2,2,2,0,5,5,1,,,,,,,,,,,,,205.36507300008088,None,,,207.38073319999967,None,None,,207.38073319999967,None,207.38073319999967,None,207.38073319999967,None,207.38073319999967,None,207.38073319999967,None,207.38073319999967,208.88519499998074,207.38073319999967,None,207.38073319999967,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$6.00 ,$9.75 ,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-3.4130000000000003,ad,,,,,0,2,2,2,0,6,6,8,,,,,,,,,,,,,211.35315590002574,None,,,213.36958870000672,None,None,,213.36958870000672,None,213.36958870000672,None,213.36958870000672,None,213.36958870000672,None,213.36958870000672,None,213.36958870000672,214.87328420008998,213.36958870000672,None,213.36958870000672,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.15 ,$6.75 ,50.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,3.375,ad,,,,,0,2,2,2,0,7,7,2,,,,,,,,,,,,,217.358660900034,None,,,219.37221810000483,None,None,,219.37221810000483,None,219.37221810000483,None,219.37221810000483,None,219.37221810000483,None,219.37221810000483,None,219.37221810000483,220.87834270007443,219.37221810000483,None,219.37221810000483,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$2.75 ,$5.00 ,65.0,00020:0030,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.25,dis,,,,,0,2,2,2,0,8,8,5,,,,,,,,,,,,,223.3633762000827,None,,,225.3799396000104,None,None,,225.3799396000104,None,225.3799396000104,None,225.3799396000104,None,225.3799396000104,None,225.3799396000104,None,225.3799396000104,226.8833472999977,225.3799396000104,None,225.3799396000104,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$1.75 ,$4.00 ,50.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-2.0,dis,,,,,0,2,2,2,0,9,9,7,,,,,,,,,,,,,229.36869110004045,None,,,231.36881650006399,None,None,,231.36881650006399,None,231.36881650006399,None,231.36881650006399,None,231.36881650006399,None,231.36881650006399,None,231.36881650006399,232.87155320006423,231.36881650006399,None,231.36881650006399,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
3.75,7.5,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.75 ,$5.25 ,65.0,0030:0040,EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,3.1430000000000002,dis,,,,,0,3,3,3,0,0,0,8,,,,,,,,,,,,,239.36030549998395,None,,,241.37454420002177,None,None,,241.37454420002177,None,241.37454420002177,None,241.37454420002177,None,241.37454420002177,None,241.37454420002177,None,241.37454420002177,242.8800695000682,241.37454420002177,None,241.37454420002177,None,,,,,,,237.35836670000572,None,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$2.95 ,$6.75 ,35.0,0030:0040,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.363,dis,,,,,0,3,3,3,0,1,1,7,,,,,,,,,,,,,245.36521700001322,None,,,247.37926940002944,None,2,1.9336782000027597,247.37926940002944,None,247.37926940002944,None,247.37926940002944,None,247.37926940002944,None,247.37926940002944,None,247.37926940002944,248.88490350008942,247.37926940002944,None,247.37926940002944,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$1.25 ,$4.75 ,35.0,0030:0040,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,1.663,ad,,,,,0,3,3,3,0,2,2,3,,,,,,,,,,,,,251.3536110999994,None,,,253.37298470002133,None,2,2.6438592999475077,253.37298470002133,None,253.37298470002133,None,253.37298470002133,None,253.37298470002133,None,253.37298470002133,None,253.37298470002133,254.87324149999768,253.37298470002133,None,253.37298470002133,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$6.15 ,$9.75 ,35.0,0030:0040,EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-3.4130000000000003,ad,,,,,0,3,3,3,0,3,3,5,,,,,,,,,,,,,257.3586409999989,None,,,259.37670750007965,None,None,,259.37670750007965,None,259.37670750007965,None,259.37670750007965,None,259.37670750007965,None,259.37670750007965,None,259.37670750007965,260.87809710006695,259.37670750007965,None,259.37670750007965,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$2.50 ,$7.25 ,35.0,0030:0040,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.275,ad,,,,,0,3,3,3,0,4,4,0,,,,,,,,,,,,,263.3635418000631,None,,,265.3789029000327,None,2,2.5259019000222906,265.3789029000327,None,265.3789029000327,None,265.3789029000327,None,265.3789029000327,None,265.3789029000327,None,265.3789029000327,266.8830153000308,265.3789029000327,None,265.3789029000327,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$4.25 ,$9.00 ,50.0,0030:0040,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,3.5,ad,,,,,0,3,3,3,0,5,5,9,,,,,,,,,,,,,269.3682791000465,None,,,271.36923650000244,None,2,2.2799724000506103,271.36923650000244,None,271.36923650000244,None,271.36923650000244,None,271.36923650000244,None,271.36923650000244,None,271.36923650000244,272.8713463000022,271.36923650000244,None,271.36923650000244,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.75 ,$6.00 ,65.0,0030:0040,EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.9,dis,,,,,0,3,3,3,0,6,6,4,,,,,,,,,,,,,275.356746400008,None,,,277.37661180004943,None,2,2.0651506999274716,277.37661180004943,None,277.37661180004943,None,277.37661180004943,None,277.37661180004943,None,277.37661180004943,None,277.37661180004943,278.8762279000366,277.37661180004943,None,277.37661180004943,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$1.50 ,$3.85 ,50.0,0030:0040,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,1.925,ad,,,,,0,3,3,3,0,7,7,6,,,,,,,,,,,,,281.36342240008526,None,,,283.37870820006356,None,2,3.038133099908009,283.37870820006356,None,283.37870820006356,None,283.37870820006356,None,283.37870820006356,None,283.37870820006356,None,283.37870820006356,284.8813805000391,283.37870820006356,None,283.37870820006356,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.75 ,$5.25 ,65.0,0030:0040,EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,3.1430000000000002,dis,,,,,0,3,3,3,0,8,8,1,,,,,,,,,,,,,287.3663161000004,None,,,289.3864818000002,None,2,1.6703969000373036,289.3864818000002,None,289.3864818000002,None,289.3864818000002,None,289.3864818000002,None,289.3864818000002,None,289.3864818000002,290.8860502000898,289.3864818000002,None,289.3864818000002,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$4.25 ,$7.00 ,50.0,0030:0040,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,3.5,dis,,,,,0,3,3,3,0,9,9,2,,,,,,,,,,,,,293.3550196000142,None,,,295.37263540003914,None,2,1.4443721999414265,295.37263540003914,None,295.37263540003914,None,295.37263540003914,None,295.37263540003914,None,295.37263540003914,None,295.37263540003914,296.87429310008883,295.37263540003914,None,295.37263540003914,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
None,None,None,0030:0040,EMPHASIZE,None,None,None,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$2.75 ,$6.75 ,35.0,0040:0050,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-2.363,ad,,,,,0,4,4,4,0,0,0,4,,,,,,,,,,,,,303.3634807000635,None,,,305.3821700999979,None,2,1.4667443999787793,305.3821700999979,None,305.3821700999979,None,305.3821700999979,None,305.3821700999979,None,305.3821700999979,None,305.3821700999979,306.88308479997795,305.3821700999979,None,305.3821700999979,None,,,,,,,301.36217790003866,None,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$1.50 ,$3.50 ,50.0,0040:0050,DE-EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-1.75,dis,,,,,0,4,4,4,0,1,1,3,,,,,,,,,,,,,309.36823420005385,None,,,311.3716559000313,None,None,,311.3716559000313,None,311.3716559000313,None,311.3716559000313,None,311.3716559000313,None,311.3716559000313,None,311.3716559000313,312.87138730008155,311.3716559000313,None,311.3716559000313,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
$3.95 ,$6.00 ,65.0,0040:0050,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.9,ad,,,,,0,4,4,4,0,2,2,1,,,,,,,,,,,,,315.3567011000123,None,,,317.3727471000748,None,2,3.1563943000510335,317.3727471000748,None,317.3727471000748,None,317.3727471000748,None,317.3727471000748,None,317.3727471000748,None,317.3727471000748,318.87620549998246,317.3727471000748,None,317.3727471000748,None,,,,,,,,,3,001,2019_Nov_11_1602,SlotMachTest,3.2.4,60.064316884776936,
