sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,plus,WinLoss,Evgamble,riskyAdDis,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3.15,4.75,35.0,0040:0050,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,None,WIN,1.663,dis,,,,,0,4,4,4,0,4,4,0,,,,,,,,,,,,,321.729147200007,None,,,323.7266404000111,None,None,,323.7266404000111,None,323.7266404000111,None,323.7266404000111,None,323.7266404000111,None,323.7266404000111,None,323.7266404000111,325.23209990002215,323.7266404000111,None,323.7266404000111,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
4.75,10.0,50.0,0040:0050,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,None,WIN,5.0,ad,,,,,0,4,4,4,0,5,5,8,,,,,,,,,,,,,327.7177403999958,None,,,329.73014630004764,None,None,,329.73014630004764,None,329.73014630004764,None,329.73014630004764,None,329.73014630004764,None,329.73014630004764,None,329.73014630004764,331.23696849984117,329.73014630004764,None,329.73014630004764,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
5.0,6.95,65.0,0040:0050,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,None,WIN,4.518,dis,,,,,0,4,4,4,0,6,6,7,,,,,,,,,,,,,333.7224528999068,None,,,335.73598539992236,None,None,,335.73598539992236,None,335.73598539992236,None,335.73598539992236,None,335.73598539992236,None,335.73598539992236,None,335.73598539992236,337.24254360003397,335.73598539992236,None,335.73598539992236,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
3.25,4.5,65.0,0040:0050,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,None,LOSE,-2.925,ad,,,,,0,4,4,4,0,7,7,5,,,,,,,,,,,,,339.7273724998813,None,,,341.74419480003417,None,None,,341.74419480003417,None,341.74419480003417,None,341.74419480003417,None,341.74419480003417,None,341.74419480003417,None,341.74419480003417,343.24732799991034,341.74419480003417,None,341.74419480003417,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
4.25,5.5,50.0,0040:0050,DE-EMPHASIZE,50%  LOSE,100%  LOSE,0.0,None,LOSE,-2.75,ad,,,,,0,4,4,4,0,8,8,2,,,,,,,,,,,,,345.7158049000427,None,,,347.7308592000045,None,None,,347.7308592000045,None,347.7308592000045,None,347.7308592000045,None,347.7308592000045,None,347.7308592000045,None,347.7308592000045,349.2353053998668,347.7308592000045,None,347.7308592000045,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
1.5,3.5,50.0,0040:0050,DE-EMPHASIZE,50%  LOSE,100%  LOSE,0.0,None,LOSE,-1.75,dis,,,,,0,4,4,4,0,9,9,3,,,,,,,,,,,,,351.72071569995023,None,,,353.73727339995094,None,None,,353.73727339995094,None,353.73727339995094,None,353.73727339995094,None,353.73727339995094,None,353.73727339995094,None,353.73727339995094,355.24037289991975,353.73727339995094,None,353.73727339995094,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
None,None,None,0040:0050,DE-EMPHASIZE,None,None,None,None,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
4.5,7.0,50.0,0050:0060,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,None,LOSE,-3.5,ad,,,,,0,5,5,5,0,0,0,2,,,,,,,,,,,,,361.7295127999969,None,,,363.7285722999368,None,None,,363.7285722999368,None,363.7285722999368,None,363.7285722999368,None,363.7285722999368,None,363.7285722999368,None,363.7285722999368,365.2320989998989,363.7285722999368,None,363.7285722999368,None,,,,,,,359.7276173999999,None,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
2.75,5.0,35.0,0050:0060,EMPHASIZE,35%  LOSE,100%  LOSE,0.0,None,LOSE,-1.75,ad,,,,,0,5,5,5,0,1,1,4,,,,,,,,,,,,,367.7174674998969,None,,,369.73373300000094,None,None,,369.73373300000094,None,369.73373300000094,None,369.73373300000094,None,369.73373300000094,None,369.73373300000094,None,369.73373300000094,371.2371818998363,369.73373300000094,None,369.73373300000094,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
1.5,3.75,50.0,0050:0060,EMPHASIZE,50%  WIN,100%  WIN,1.0,None,WIN,1.875,ad,,,,,0,5,5,5,0,2,2,1,,,,,,,,,,,,,373.7224514000118,None,,,375.73611969989724,None,None,,375.73611969989724,None,375.73611969989724,None,375.73611969989724,None,375.73611969989724,None,375.73611969989724,None,375.73611969989724,377.2420516998973,375.73611969989724,None,375.73611969989724,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
1.25,4.0,50.0,0050:0060,EMPHASIZE,50%  WIN,100%  WIN,1.0,None,WIN,2.0,ad,,,,,0,5,5,5,0,3,3,9,,,,,,,,,,,,,379.727475799853,None,,,381.74038499989547,None,None,,381.74038499989547,None,381.74038499989547,None,381.74038499989547,None,381.74038499989547,None,381.74038499989547,None,381.74038499989547,383.2475634999573,381.74038499989547,None,381.74038499989547,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
2.25,4.5,50.0,0050:0060,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,None,LOSE,-2.25,equal,,,,,0,5,5,5,0,4,4,7,,,,,,,,,,,,,385.7162878999952,None,,,387.7317357000429,None,None,,387.7317357000429,None,387.7317357000429,None,387.7317357000429,None,387.7317357000429,None,387.7317357000429,None,387.7317357000429,389.23538329987787,387.7317357000429,None,387.7317357000429,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
4.75,7.5,65.0,0050:0060,EMPHASIZE,65%  WIN,100%  WIN,1.0,None,WIN,4.875,ad,,,,,0,5,5,5,0,5,5,8,,,,,,,,,,,,,391.72057689982466,None,,,393.73413580004126,None,None,,393.73413580004126,None,393.73413580004126,None,393.73413580004126,None,393.73413580004126,None,393.73413580004126,None,393.73413580004126,395.2404735998716,393.73413580004126,None,393.73413580004126,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
6.0,8.5,65.0,0050:0060,EMPHASIZE,65%  WIN,100%  WIN,1.0,None,WIN,5.525,dis,,,,,0,5,5,5,0,6,6,0,,,,,,,,,,,,,397.72561830002815,None,,,399.73964639985934,None,None,,399.73964639985934,None,399.73964639985934,None,399.73964639985934,None,399.73964639985934,None,399.73964639985934,None,399.73964639985934,401.245236299932,399.73964639985934,None,399.73964639985934,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
6.25,9.5,35.0,0050:0060,EMPHASIZE,35%  WIN,100%  WIN,1.0,None,WIN,3.325,dis,,,,,0,5,5,5,0,7,7,6,,,,,,,,,,,,,403.7308521999512,None,,,405.72855070000514,None,None,,405.72855070000514,None,405.72855070000514,None,405.72855070000514,None,405.72855070000514,None,405.72855070000514,None,405.72855070000514,407.23333820002154,405.72855070000514,None,405.72855070000514,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
1.5,4.0,50.0,0050:0060,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,None,LOSE,-2.0,dis,,,,,0,5,5,5,0,8,8,5,,,,,,,,,,,,,409.7192044998519,None,,,411.73417019983754,None,None,,411.73417019983754,None,411.73417019983754,None,411.73417019983754,None,411.73417019983754,None,411.73417019983754,None,411.73417019983754,413.2386674999725,411.73417019983754,None,411.73417019983754,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
3.5,4.75,35.0,0050:0060,EMPHASIZE,35%  LOSE,100%  LOSE,0.0,None,LOSE,-1.663,ad,,,,,0,5,5,5,0,9,9,3,,,,,,,,,,,,,415.7241891999729,None,,,417.73987980000675,None,None,,417.73987980000675,None,417.73987980000675,None,417.73987980000675,None,417.73987980000675,None,417.73987980000675,None,417.73987980000675,419.24359379988164,417.73987980000675,None,417.73987980000675,None,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
None,None,None,0050:0060,EMPHASIZE,None,None,None,None,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2019_Nov_12_1336,SlotMachTest,3.2.4,59.959011986509225,
