sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,WinLoss,Evgamble,riskyAdDis,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
$6.75 ,$8.25 ,35.0,0040:0050,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.888,dis,,,,,0,4,4,4,0,2,2,9,,,,,,,,,,,,,312.78489759995136,None,,,314.8036165999947,None,2,1.0930421999655664,314.8036165999947,None,314.8036165999947,None,314.8036165999947,None,314.8036165999947,None,314.8036165999947,None,314.8036165999947,316.3044951999327,314.8036165999947,None,314.8036165999947,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$4.75 ,$10.00 ,50.0,0040:0050,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,5.0,ad,,,,,0,4,4,4,0,3,3,8,,,,,,,,,,,,,318.7900536999805,None,,,320.8087862000102,None,2,1.1037860000506043,320.8087862000102,None,320.8087862000102,None,320.8087862000102,None,320.8087862000102,None,320.8087862000102,None,320.8087862000102,322.3092915000161,320.8087862000102,None,320.8087862000102,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$5.00 ,$6.95 ,65.0,0040:0050,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,4.518,dis,,,,,0,4,4,4,0,4,4,7,,,,,,,,,,,,,324.79512869997416,None,,,326.8142476999201,None,2,0.4903201999841258,326.8142476999201,None,326.8142476999201,None,326.8142476999201,None,326.8142476999201,None,326.8142476999201,None,326.8142476999201,328.31457069993485,326.8142476999201,None,326.8142476999201,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.95 ,$6.00 ,65.0,0040:0050,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.9,ad,,,,,0,4,4,4,0,5,5,1,,,,,,,,,,,,,330.7833457000088,None,,,332.80406459991354,None,2,0.5005028999876231,332.80406459991354,None,332.80406459991354,None,332.80406459991354,None,332.80406459991354,None,332.80406459991354,None,332.80406459991354,334.31974649999756,332.80406459991354,None,332.80406459991354,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$4.25 ,$5.50 ,50.0,0040:0050,DE-EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-2.75,ad,,,,,0,4,4,4,0,6,6,2,,,,,,,,,,,,,336.78831929992884,None,,,338.80933949991595,None,2,1.1672814000630751,338.80933949991595,None,338.80933949991595,None,338.80933949991595,None,338.80933949991595,None,338.80933949991595,None,338.80933949991595,340.32440309994854,338.80933949991595,None,338.80933949991595,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.25 ,$4.50 ,65.0,0040:0050,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-2.925,ad,,,,,0,4,4,4,0,7,7,5,,,,,,,,,,,,,342.79315619997215,None,,,344.81505789991934,None,1,1.3854471000377089,344.81505789991934,None,344.81505789991934,None,344.81505789991934,None,344.81505789991934,None,344.81505789991934,None,344.81505789991934,346.3296268999111,344.81505789991934,None,344.81505789991934,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$1.50 ,$3.50 ,50.0,0040:0050,DE-EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-1.75,dis,,,,,0,4,4,4,0,8,8,3,,,,,,,,,,,,,348.78145919996314,None,,,350.80196640000213,None,1,1.0632168999873102,350.80196640000213,None,350.80196640000213,None,350.80196640000213,None,350.80196640000213,None,350.80196640000213,None,350.80196640000213,352.30106239998713,350.80196640000213,None,350.80196640000213,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$5.00 ,$6.00 ,65.0,0040:0050,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,3.9,dis,,,,,0,4,4,4,0,9,9,6,,,,,,,,,,,,,354.786572999903,None,,,356.8045547999209,None,1,0.5001421000342816,356.8045547999209,None,356.8045547999209,None,356.8045547999209,None,356.8045547999209,None,356.8045547999209,None,356.8045547999209,358.3059782999335,356.8045547999209,None,356.8045547999209,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
None,None,None,0040:0050,DE-EMPHASIZE,None,None,None,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.50 ,$4.75 ,35.0,0050:0060,EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-1.663,ad,,,,,0,5,5,5,0,0,0,3,,,,,,,,,,,,,364.79485189996194,None,,,366.8179818999488,None,2,0.35915439995005727,366.8179818999488,None,366.8179818999488,None,366.8179818999488,None,366.8179818999488,None,366.8179818999488,None,366.8179818999488,368.33104969991837,366.8179818999488,None,366.8179818999488,None,,,,,,,362.79343969991896,None,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$2.75 ,$5.00 ,35.0,0050:0060,EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-1.75,ad,,,,,0,5,5,5,0,1,1,4,,,,,,,,,,,,,370.78294249996543,None,,,372.80423789995257,None,1,1.045181000023149,372.80423789995257,None,372.80423789995257,None,372.80423789995257,None,372.80423789995257,None,372.80423789995257,None,372.80423789995257,374.31937499996275,372.80423789995257,None,372.80423789995257,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$6.25 ,$9.50 ,35.0,0050:0060,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,3.325,dis,,,,,0,5,5,5,0,2,2,6,,,,,,,,,,,,,376.78790769993793,None,,,378.8076671999879,None,2,0.5932593999896199,378.8076671999879,None,378.8076671999879,None,378.8076671999879,None,378.8076671999879,None,378.8076671999879,None,378.8076671999879,380.30768109997734,378.8076671999879,None,378.8076671999879,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$1.50 ,$4.00 ,50.0,0050:0060,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-2.0,dis,,,,,0,5,5,5,0,3,3,5,,,,,,,,,,,,,382.7931898999959,None,,,384.8137016999535,None,2,1.6748632999369875,384.8137016999535,None,384.8137016999535,None,384.8137016999535,None,384.8137016999535,None,384.8137016999535,None,384.8137016999535,386.3292811999563,384.8137016999535,None,384.8137016999535,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$4.50 ,$7.00 ,50.0,0050:0060,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-3.5,ad,,,,,0,5,5,5,0,4,4,2,,,,,,,,,,,,,388.7813237999799,None,,,390.8034178999951,None,2,1.7650890999939293,390.8034178999951,None,390.8034178999951,None,390.8034178999951,None,390.8034178999951,None,390.8034178999951,None,390.8034178999951,392.3177267999854,390.8034178999951,None,390.8034178999951,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$6.00 ,$8.50 ,65.0,0050:0060,EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,5.525,dis,,,,,0,5,5,5,0,5,5,0,,,,,,,,,,,,,394.78644509997685,None,,,396.8059794999426,None,2,1.0105335999978706,396.8059794999426,None,396.8059794999426,None,396.8059794999426,None,396.8059794999426,None,396.8059794999426,None,396.8059794999426,398.3062296999851,396.8059794999426,None,396.8059794999426,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$4.75 ,$7.50 ,65.0,0050:0060,EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,4.875,ad,,,,,0,5,5,5,0,6,6,8,,,,,,,,,,,,,400.7914978999179,None,,,402.81069289997686,None,2,1.4218736999901012,402.81069289997686,None,402.81069289997686,None,402.81069289997686,None,402.81069289997686,None,402.81069289997686,None,402.81069289997686,404.3109177999431,402.81069289997686,None,402.81069289997686,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$2.25 ,$4.50 ,50.0,0050:0060,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-2.25,equal,,,,,0,5,5,5,0,7,7,7,,,,,,,,,,,,,406.79621489997953,None,,,408.79971769999247,None,1,1.928960599936545,408.79971769999247,None,408.79971769999247,None,408.79971769999247,None,408.79971769999247,None,408.79971769999247,None,408.79971769999247,410.3007601000136,408.79971769999247,None,408.79971769999247,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$1.50 ,$3.75 ,50.0,0050:0060,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,1.875,ad,,,,,0,5,5,5,0,8,8,1,,,,,,,,,,,,,412.78455199999735,None,,,414.80289259995334,None,2,1.0456621999619529,414.80289259995334,None,414.80289259995334,None,414.80289259995334,None,414.80289259995334,None,414.80289259995334,None,414.80289259995334,416.3041991000064,414.80289259995334,None,414.80289259995334,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$1.25 ,$4.00 ,50.0,0050:0060,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,2.0,ad,,,,,0,5,5,5,0,9,9,9,,,,,,,,,,,,,418.78955939994194,None,,,420.80770150001626,None,2,1.2650675000622869,420.80770150001626,None,420.80770150001626,None,420.80770150001626,None,420.80770150001626,None,420.80770150001626,None,420.80770150001626,422.3092118999921,420.80770150001626,None,420.80770150001626,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
None,None,None,0050:0060,EMPHASIZE,None,None,None,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
